"{'StartPoseId': '1925', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.2508867', 'DecayAge': '0.2165059', 'Weight': '0.01924643', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1209', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1097694', 'DecayAge': '0.0677391', 'Weight': '0.1488149', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1920', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.4945924', 'DecayAge': '0.2508867', 'Weight': '0.03938482', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1388', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2165059', 'DecayAge': '0.1097694', 'Weight': '0.2558022', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1391', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0677391', 'DecayAge': '0.0502789', 'Weight': '0.07025816', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0502789', 'DecayAge': '0', 'Weight': '0.2602293', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1211', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2844993', 'DecayAge': '0.0334201', 'Weight': '0.8260181', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1925', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.256262', 'DecayAge': '0.2218812', 'Weight': '0.01683904', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1209', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1151447', 'DecayAge': '0.0731144', 'Weight': '0.1424851', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1920', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.4999677', 'DecayAge': '0.256262', 'Weight': '0.03146484', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1388', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2218812', 'DecayAge': '0.1151447', 'Weight': '0.2419829', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1391', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0731144', 'DecayAge': '0.0556542', 'Weight': '0.0675367', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0556542', 'DecayAge': '0', 'Weight': '0.287298', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1211', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2896558', 'DecayAge': '0.0385766', 'Weight': '0.7989576', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1925', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.2617681', 'DecayAge': '0.2273873', 'Weight': '0.01477004', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1209', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1206508', 'DecayAge': '0.0786205', 'Weight': '0.1367543', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1920', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.5054738', 'DecayAge': '0.2617681', 'Weight': '0.02498281', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1388', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2273873', 'DecayAge': '0.1206508', 'Weight': '0.2295731', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1391', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0786205', 'DecayAge': '0.0611603', 'Weight': '0.06506549', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0611603', 'DecayAge': '0', 'Weight': '0.3147892', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1211', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2951157', 'DecayAge': '0.0440365', 'Weight': '0.7733026', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1925', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.2680848', 'DecayAge': '0.233704', 'Weight': '0.0127856', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1209', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1269675', 'DecayAge': '0.0849372', 'Weight': '0.130951', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1920', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.5117905', 'DecayAge': '0.2680848', 'Weight': '0.01910836', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1388', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.233704', 'DecayAge': '0.1269675', 'Weight': '0.2171084', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1391', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0849372', 'DecayAge': '0.067477', 'Weight': '0.06255571', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.067477', 'DecayAge': '0', 'Weight': '0.3460041', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1211', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3008165', 'DecayAge': '0.0497373', 'Weight': '0.7462925', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1925', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.2736313', 'DecayAge': '0.2392505', 'Weight': '0.01067931', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1209', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.132514', 'DecayAge': '0.0904837', 'Weight': '0.1243831', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1920', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.517337', 'DecayAge': '0.2736313', 'Weight': '0.01332926', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1388', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2392505', 'DecayAge': '0.132514', 'Weight': '0.2031298', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1391', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0904837', 'DecayAge': '0.0730235', 'Weight': '0.05970597', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0730235', 'DecayAge': '0', 'Weight': '0.3731019', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1211', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3060658', 'DecayAge': '0.0549866', 'Weight': '0.7182839', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1925', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.2790203', 'DecayAge': '0.2446395', 'Weight': '0.008981613', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1209', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.137903', 'DecayAge': '0.0958727', 'Weight': '0.1187005', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1920', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.522726', 'DecayAge': '0.2790203', 'Weight': '0.009105604', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1388', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2446395', 'DecayAge': '0.137903', 'Weight': '0.1911501', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1391', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0958727', 'DecayAge': '0.0784125', 'Weight': '0.0572321', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0784125', 'DecayAge': '0', 'Weight': '0.3991292', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1211', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3118763', 'DecayAge': '0.0607971', 'Weight': '0.6926892', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1925', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.2855397', 'DecayAge': '0.2511589', 'Weight': '0.007469494', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1209', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1444224', 'DecayAge': '0.1023921', 'Weight': '0.1132597', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.3358205', 'DecayAge': '0.0834689', 'Weight': '0.5913387', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '1388', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2511589', 'DecayAge': '0.1444224', 'Weight': '0.1797844', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1391', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1023921', 'DecayAge': '0.0849319', 'Weight': '0.05485597', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0849319', 'DecayAge': '0', 'Weight': '0.4301892', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1211', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3173978', 'DecayAge': '0.0663186', 'Weight': '0.6646011', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1925', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.2910477', 'DecayAge': '0.2566669', 'Weight': '0.005822866', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1209', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1499304', 'DecayAge': '0.1079001', 'Weight': '0.1067898', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.3435682', 'DecayAge': '0.0912166', 'Weight': '0.5588824', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '1388', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2566669', 'DecayAge': '0.1499304', 'Weight': '0.1664084', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1391', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1079001', 'DecayAge': '0.09043989', 'Weight': '0.05202037', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.09043989', 'DecayAge': '0', 'Weight': '0.4560415', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1211', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3226262', 'DecayAge': '0.071547', 'Weight': '0.6381692', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1216', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0770592', 'DecayAge': '0', 'Weight': '0.3926222', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1209', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1562675', 'DecayAge': '0.1142372', 'Weight': '0.1014245', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.3507975', 'DecayAge': '0.0984459', 'Weight': '0.5236136', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '1388', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.263004', 'DecayAge': '0.1562675', 'Weight': '0.1554372', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1391', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1142372', 'DecayAge': '0.09677699', 'Weight': '0.0496602', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.09677699', 'DecayAge': '0', 'Weight': '0.4853148', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1211', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3281384', 'DecayAge': '0.0770592', 'Weight': '0.6133936', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1216', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0822177', 'DecayAge': '0', 'Weight': '0.4173169', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1209', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1615509', 'DecayAge': '0.1195206', 'Weight': '0.09537221', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.3587646', 'DecayAge': '0.106413', 'Weight': '0.4913646', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '1388', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2682874', 'DecayAge': '0.1615509', 'Weight': '0.1432007', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1391', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1195206', 'DecayAge': '0.1020604', 'Weight': '0.04698772', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1020604', 'DecayAge': '0', 'Weight': '0.5093135', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1211', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3332969', 'DecayAge': '0.0822177', 'Weight': '0.5875608', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1216', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0876056', 'DecayAge': '0.0053879', 'Weight': '0.4173169', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1209', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.16707', 'DecayAge': '0.1250397', 'Weight': '0.09042941', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.3666807', 'DecayAge': '0.1143291', 'Weight': '0.4566187', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '1388', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2738065', 'DecayAge': '0.16707', 'Weight': '0.133324', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1391', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1250397', 'DecayAge': '0.1075795', 'Weight': '0.04479678', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1075795', 'DecayAge': '0', 'Weight': '0.5339665', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1211', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3386848', 'DecayAge': '0.0876056', 'Weight': '0.5636718', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1216', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.0940442', 'DecayAge': '0.0118265', 'Weight': '0.4055456', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1209', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1729044', 'DecayAge': '0.1308741', 'Weight': '0.08537064', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '3698', 'AnimId': '35', 'AnimType': 'Clip', 'Age': '0.3763138', 'DecayAge': '0.1239622', 'Weight': '0.4229782', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'WalkForward_NtrlFaceFwd'}","{'StartPoseId': '1388', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2796409', 'DecayAge': '0.1729044', 'Weight': '0.1233311', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1391', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1308741', 'DecayAge': '0.1134139', 'Weight': '0.04254611', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1134139', 'DecayAge': '0', 'Weight': '0.5595425', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1211', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3451234', 'DecayAge': '0.0940442', 'Weight': '0.5390352', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1216', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1107238', 'DecayAge': '0.0285061', 'Weight': '0.3914918', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1209', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1786344', 'DecayAge': '0.1366041', 'Weight': '0.08014364', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '2098', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.0166796', 'DecayAge': '0', 'Weight': '0.0872232', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1388', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2853709', 'DecayAge': '0.1786344', 'Weight': '0.1131371', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1391', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1366041', 'DecayAge': '0.1191439', 'Weight': '0.04021117', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1191439', 'DecayAge': '0', 'Weight': '0.5841529', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1211', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.3618031', 'DecayAge': '0.1107238', 'Weight': '0.5100428', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
"{'StartPoseId': '1216', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1172318', 'DecayAge': '0.0350141', 'Weight': '0.3552603', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1209', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1841124', 'DecayAge': '0.1420821', 'Weight': '0.07513564', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '2098', 'AnimId': '21', 'AnimType': 'Clip', 'Age': '0.0231876', 'DecayAge': '0', 'Weight': '0.1211119', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles_Right'}","{'StartPoseId': '1388', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.2908489', 'DecayAge': '0.1841124', 'Weight': '0.1035041', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1391', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1420821', 'DecayAge': '0.1246219', 'Weight': '0.03796439', 'BlendStatus': 'Decaying', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1210', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.1246219', 'DecayAge': '0', 'Weight': '0.6071896', 'BlendStatus': 'Dominant', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '1211', 'AnimId': '20', 'AnimType': 'Clip', 'Age': '0.368311', 'DecayAge': '0.1172318', 'Weight': '0.4374329', 'BlendStatus': 'None', 'Speed': '1', 'Primary clip': 'Idle2walk_AllAngles'}","{'StartPoseId': '0', 'AnimId': '0', 'AnimType': 'Composite', 'Age': '0', 'DecayAge': '0', 'Weight': '0', 'BlendStatus': 'None', 'Speed': '0', 'Primary clip': 'RunArcLeft_Narrow'}"
